,title,text,stars,label,language
7588,gAAAAABnUH4OgmgOHaGDFU4senBJdFmiBKTP3KuSMmSSm2tYE0A_nldTqR1gQW6nqXRi7v7DYxtl3u7kOZ-Oid3SvnTcfCNoKA==,"Endroit spacieux, propre, lumineux, les serveurs sont gentils et à l’écoute. Pour la nourriture : Crispy fade, sans aucun goût, en plus froid. Les frites on dirait du plastique et sans goût, et même la sauce toumia n’était pas bonne.",2,0,
7589,gAAAAABnUH4OO8TEV4AQEdVnrkzeH6giDmCzapKQxO4lj-W8P-ujOkU63iOAl7ePb9A1qne7cID0FvejP_G--cpOpgI5RNFXLA==,perfect,5,1,
7590,gAAAAABnUH4OXREBCXpKY6gzXixZJqp0k8NwLXIDasdGIKVgOT9Bbj0XQe6Z_5gkmuruuUeNcRxh_0E1Fo78GV0S8rQE-iBi7w==,Service 0 ont à rester 1h a attendre notre commande et a la fin le serveur nous dit qu’ils ont oublié de valider notre commande,1,0,
7591,gAAAAABnUH4OoTS-e8Ho8K4RCm4BOp59W7CoqLkqURRmc1OySqpKLTH6KXv33TCL9yOwEybtDiEFHBeP8ZahG4k2SF79p69xFw==,"J'ai commandé une commande et je l'ai reçue au bout d'une heure, en plus, la nourriture est froide et la boisson est incorrecte. Et en plus , le Serveur mange les frites de les clients",1,0,
7592,gAAAAABnUH4Oy7Sn-mEpR8XIUOP0ov17UMVwdOORRt_MoqquXjSmUsl1Tc9QYo1dEB8Jfx7eVvN32Q8y6k8B5P2u10MXuYPMRA==,"Tout est bon , endroit spacieux, service impeccable",5,1,
7593,gAAAAABnUH4ORJA3jatJzC971zZm0UKjzm4qjyKJX91oAW_mPnUyReb7dA4zkPV7QNJ8pMcZHruIuHfF337Xb_xs1fuBqhq0zw==,Un fast food propre prix correct mais pas bcp de choix,3,1,French
7594,gAAAAABnUH4OP6RXFwbfpPI7NCU895dXHKqlIGlGTnmj3YlkpCA4Em3azZvypa0ZBkEZGKaEEyXJBPR65s75Tph-mWenyoHh9w==,Chicks nook c vraiment validé ❤️,5,1,
7595,gAAAAABnUH4O_1zlavb0w56DONUmJGMQbVXkrkKrMmqYcHsg_gpaCrZJKVwFQSWNtG3SB3CcVtNpC_Udd65VvRZvVh3zf4vxjQ==,"صراحة بيتزا مكنتش نتوقع فيها سيئة لهاد الدرجة مكليتهاش حتى عند المبتدئين هي أفضل منها
تاكوس محروق بدون نكهة لا توابل حتى الملح قليل
أول مرة و آخر مرة أنصح الجميع بعدم الذهاب حتى و لو كنت معروض باطل",1,0,
7596,gAAAAABnUH4OhLv4bsoj1exGocR9oE0ntAxaC-mx4bJlgjLZKqAN5Gnaui8GusbJ6j_4JiTrFKOcdcoYnGpt0SMCqHS8vm5CiQ==,Place familial avc de Bonne pizza et des plats succulent et un excellent service,5,1,
7597,gAAAAABnUH4OzANSeX204Ehg7PEiKM6-hrd0xC1HIWacIbte2xadsz6vyKUZWSUlSy6y3oqJk1ncm_uk1y10QlaW4ZoET5avPw==,Restaurant mashallah service qualité et prix merhba bikom je vous conseille,5,1,
7598,gAAAAABnUH4OHcTw7q9XOT12VAim5P7tXc6-7yYT6DEl6dl8N_xgkhf20hVEsBEbCrdMrZdNgKGa_glddrM-OgJlW-tzKFh0pw==,مشالله مكن روعة,5,1,
7599,gAAAAABnUH4OTQXcyjpUvMDYx6rts6p2VuQTInM-eiMn8mqyL7qQMs_sv7K02KhVnggb6LRDrDl7RB76D_94qgm4h4vCe2vw4A==,Allah ybark service mlih bzf,5,1,
7600,gAAAAABnUH4OFUub-pDywc6MIC41EiO0UJ93lNyqF0AS-yDjsHR7u3fFB1VABytAVnRWHeHS7irpxaLvaeCvm9jNOq8BOxt-8w==,Endroit magnifique à proposer surtout pour les familles sypmas et agréable,5,1,
7601,gAAAAABnUH4O3xdeB6ZhJgz6mmIkDSJsyeZsMzh8vam4__NPdWVPn5C5qCGaUfVBLKs7CdVTLUvA7G_1MV7U6ChIxX28HMPCaA==,No delivery !!!!!,1,0,
7602,gAAAAABnUH4OmE1JiVx7llfY99YNVKNBWA07FQc9I-vEAukp_ZZF4-GR72J3rC592NP_JqSC035L4I43P0TXQaCmSO3N1Tp7nw==,Les pizza étaient nulles. Du pseudo fromage qui ressemble à de la béchamel ou je ne sais quoi la pâte un peu briochée . Le gratin de poulet acceptable . Je ne recommande pas et je n'y retournerai pas inchallah,1,0,
7603,gAAAAABnUH4OdfOBiEVhEdCXe8jXRdMbxTQ-t7whEnZQ7lE-HO58d7UJkvmh2fvn2JEKE_YovJ6qBmtby47FNSC6WNl3pN64BQ==,مطعم في متناول الجميع مضاري نديرو عندو أعياد الميلاد,5,1,
7604,gAAAAABnUH4OWEryOgnn8lPc6TnZNR50pVn8WMyz-6WTvS9nmZWwO-qRDe291f4oTSIgCz74oE1CrutXLrYSaaXsiDFmPWjhQA==,"Endroit propre et calm
Music des fois bien des fois taghl9 wednk
Menu mlih et bon

Mis-a-jour :
Bda yroh fiha , les prix zado grave pour rien , dégradation total f goût pizza , jebt gratin poulet Zero kan bien wla 3yan , poulet mchi tayb bien , fromage tbadl qualité 3yana , w dayrlo frite mlta7t bsh yban m3amr  pizza fromage sabon
Le service w l'endroit mazl bien w service rapide",2,0,
7605,gAAAAABnUH4ODVeppGjNMm3yOhORxzgi9LnUCRy7EhJMJp06XTiVn4TEyavSAIFdmi4GSu0aKLO8cELjOuynSGDf_-jW6BRrsA==,"Très bon, serveuse très sympathique, des mojito à tomber, des plats excellent, belle présentation des plats, viande très bonne",5,1,
7606,gAAAAABnUH4OTaBVPQPIBfHw5-bZD0aa3FY6WDYyiVfHLxy0-1fnGJhKlfZktd7YVaL1kV6jNaSX4TOgHxXgpiH540D-nAfsDQ==,"Il n'y avait pas de file d'attente car il n'y avait pas beaucoup de monde Un Vendredi soir ! Bizarre non?
La simplicité des plats, bien que bien présentés, peut plaire à ceux qui recherchent des saveurs non compliquées.
Toutefois, des améliorations s'imposent au niveau de l'entretien des espaces VIP .
Expérience à ne pas renouveler de ma part",2,0,
7607,gAAAAABnUH4Oe-K2lheuSgLlKqDzLXSHn0LXfRdXGek5DBOJ4kVL5aSiZJv3DSFP2g_MKkUmD2rXU2i20qFGdxJSwdgtT8TWCQ==,je t'aime,5,1,
7608,gAAAAABnUH4OrOAXuTiVXuk7-VT41k8wgDcHSIawMK-gVabQKn4JkMpAqwsPWF_5zaHBzScokfjnT3aeLeHjYCjmOn_2CXkvhw==,Prices are not affordble,2,0,
7609,gAAAAABnUH4Od0sHT0bvteaD4aGlcjTJrDDbUrXzpJuwSHuu3ykPmXE96Ea48rYiD1Og8o3r-rmx3NTl3iS2opagYoL8q8ADAA==,"Très bon restaurant,très bonnes soupes ,bon plat très bonne sauce et les serveurs sont très serviables et souriants très bel endroit je regrette qu il ne fasse plus de hamburger c est dommage mais à part ça je le recommande vivement",4,1,
7610,gAAAAABnUH4OYVgCINqKYu50a72-fKFNRZHapCUZu3OFFGLBjfSkXMcYTc8EWTMT31p9quM1opua69ZT1xVt5oJ0z_mohIQpdA==,مطعم رائع ،سواء كان ذلك من ناحية الإستقبال أو من ناحية الأسعار,5,1,
7611,gAAAAABnUH4OhwrDSSwWtBViO0-5qJ9eSUIo7ku-1IWi9tL3hnJTo2OywhJSE84WVGa4AYQjN2fHexH29vgB-_s0YryD1iWKPw==,احببت كل شيئ لاسيما الترحيب كان حارا حقا يجيدون الترحيب باالزبائن,5,1,
7612,gAAAAABnUH4OgCUgDC--4ABj8Y892pmyNckzFhkny69ZdAG76KKFKELVcmhwlF36iYJLY-LgT6W45T-z09mtnUyuMVqF-URl8w==,I've never ate at mc family i just wanted to give 5 stars,5,1,
7613,gAAAAABnUH4OErVKXVb939DPW88NhN-4WGdBbYceBqitUso1gm6YjxIh-JQOltucs-ocsipn1N-y33JBf6WgA2cfgiWzQgFRmw==,Null,1,0,
7614,gAAAAABnUH4Oo4_QHxqBLnqOd_HoFOwUhQfAVqAMqJEJFsKXICgd3z59HrU9QEIwzusIliPj9wZQjZa86oPD8GwOVjJTFaqslw==,Les repas sont bonne c est propre un acceuil chaleureux,4,1,
7615,gAAAAABnUH4OfCGbOhTmPsgl72e9SGVy9B7yd6K-WCYbpiLOolJ-69Zj2l24nWLp-FRJoYASPXHYXahfoo_DlgeX44FJQMNgXg==,"الجو حار نوعا ما
الوجبات لذيذة
الخدمات بطيئة",4,1,
7616,gAAAAABnUH4OtJ4HJHCAgLBHHG5E2Ezh8afVQLIIIgSIC5QqUImoTodom_EFAazMA8WstUL1ISuKDI8JLhugkmdSYqlpZ_S9xg==,"personnels incompétent au moment ou nous mangeant un du personnel nous a aspergé de déodorésant d'intérieur, Malgré cela la nourriture  étais bonne.",1,0,
7617,gAAAAABnUH4OGahqMELAOGZJN44qI2Qb_OMuAk550sYlYjzpDmtjmL9MxDd4lhFw9Pk-9iJxafL9nS-gB2QzxfwP_BsB-UkRdw==,Si vous êtes en famille c l'endroit idéal pour un fast,4,1,
7618,gAAAAABnUH4Ovs62Az9-6UldtZBMurxFEVlOYkVzbuUzhiP9En2uGGr3SR7ctpPtnNenuhlhLhresgjzP_lABhSl7CGZ-fAp1A==,Le service est hyper long j'ai du sortir avant même d'être servie très mauvais accueil!,1,0,
7619,gAAAAABnUH4Oa_Js1pqX_vFWungkj-4as_jkNg1EoEPVniLkswihpjzXZIxR6Qgiz4nZErriQpFv88sw9dKAv4JzR61GUACPMg==,Très bon restaurant Super service,5,1,
7620,gAAAAABnUH4OF4mopUNHT-0qIo4-QmlYOQ6Y89DfvdPHw61BHjhgeJx8bGVvYsOzG2JLgZRC99YFjMu4HArUPn3B0uDOaGcuMA==,c'est parmi les meilleurs restaurants que j'ai testée Situé à la wilaya tipaza Service rapide ✓ La propreté 10/10 makla bnina et du qualité ❤,4,1,
7621,gAAAAABnUH4OxYvTTC6aH4_w8fesAY-U24f75iIpCOpCDECzfG4bDTFA0XTbn3J-PMoVo5m6TMuUKrooP0Qx1CXi4GxuW8FI7Q==,Prix m9wd,1,0,
7622,gAAAAABnUH4Oll7c7TgwvE7BzQbrVNZ1F5xCt3355wYQUGtnVSkggZLOcVs0TPjDlwRwm-WfWphuOM6lUN5bLtE11914B_QxHA==,Excellent restaurant plutôt propre avec un bon rapport qualité prix. Vous trouverez des plats qui conviennent à tous les budgets. Exemple une grande bouteille d'eau minérale à 60 da. Bonne continuation.,5,1,
7623,gAAAAABnUH4OK6BJmYffloJrnriY4BJkw3Oj_vX1AeVXSvKujCkpoRxsaZ0z1_S3p8JEka0SwqS_o7XJyotSS1m39XrBCEpcGw==,Faux fromage,1,0,
7624,gAAAAABnUH4OdQazxASLgac9pYLU2KONG1zq7k7FHMdxl6YB5ZF1FW_CFzi8dGU3lEclq3Dpwrl8tzdXBcgnWK_mio23u5yrLw==,Tres bonne bouffe,5,1,
7625,gAAAAABnUH4O8MYQGYMLEmgjw8EjQqZyBx0ftlC4Kd9IGdk37PtZJVdrcHPpTjXGG86nVdw6iNCSsa-AvfSlFXJ2WVVhkdBwyw==,"Un très bon restaurant, plein d'innovations, vous y trouverez (le goût, la saveur, la qualité, le luxe, le plaisir, le très bon accueil... Etc.). Tout cela avec des prix raisonnables. Vous pouvez même planifier vos anniversaires et vos célébrations chez Casanova, surtout avec ses salles VIP.
Bonne continuation pour ce restaurant très bien situé à Kolèa (wilaya de Tipaza).",5,1,
7626,gAAAAABnUH4Oh3nqJYUl7MMjcxj_qvC5Yd5Ay5duCKCQ-if5XmMbWQRL3UIpr3Ai0q3je6f6SN7FFB94dnfivW-VKe803AE44w==,"Très très bon rien a dire top du top son stop service agréable et rapide
endroit sympa prix raisonnables 10/10",5,1,
7627,gAAAAABnUH4OGBXU2PCGI4y8OdV73ydHy0OBSjZ_KeuhlJVGklD_aPUA1xVrtbpDpFPdkAXQoXiZjMge3Jk21_pCbBysAUz48A==,It was a real delight,4,1,
7628,gAAAAABnUH4OBo2nGkj5UFOuNpof_-UqCqyjgP4tS_-QQ64AhfDNOhbX9E8Wp5rT0rc-JX6LqHuIbMOHltivIfus5EUCuGrbWw==,الله يبارك bonne continuation,5,1,
7629,gAAAAABnUH4OQeMysxTCuyJFFczQ6_1pgVrPG2s9mAP_Rx0D-zIArabIm20uGUyCjDt-QOwKXmM0ptAcp5jM3OvzizMWV5tYRg==,"Le meilleur aux alentours 
Pizza très très bonne 
Chapeau au pizzaiolo Hakim ",5,1,
7630,gAAAAABnUH4O_TBSXM2Y0zWY0POG_6bpu_cYT9TkrTUgoM2QR6ZTp0ajGtDWug6XSL9zl_ybKNuqTkRbo3Nc1SYh1Np5j0jAdA==,Meilleur shawarma sur alger c validé ❤️,5,1,
7631,gAAAAABnUH4ONOV-ZF_OiQLGD2qia5hW1pHsflzRSX0E7vk_5ltzRrMrMSS29GM8vivzUfDQIBFEyzKhAygBUUmf-JwUtngL3A==,Un service professionnel ❤️‍,5,1,
7632,gAAAAABnUH4ORF7eoCB61GTQhW48t6v_Ja_6OSiYtaMV7xNgbeDiT4w98yCBURFuGKKD1tQOnOsBfLXZ9jng3lljbDWKkyWdsw==,Expérience très agréable,5,1,
7633,gAAAAABnUH4OFmWz5LzWXVjuYGZi8jeo3asETj1rGG8DhOvqj0-hYpX7U7WCR-isHfB6ZMCy6TwUzFQlON1MFHCflozQ2AKYPg==,Chawarma mliha sauf que les frites m3jbonich ↘️,4,1,
7634,gAAAAABnUH4O1NPhWxuRJOowgpsJpqB439qt87nsJ97eoQ0Epf1JWDM1XRwp4yIMw-ebhW5WW807ZKXoAPcHHeoplHTnlvQP4w==,"Nourriture très correcte
Propre, rapide.
Serveurs bien  indiqués et gentil
Accueil très chaleureux.",5,1,
7635,gAAAAABnUH4Owq8bqFJ-kYD0A4G_xBkpQHA0BabQVNBTAh5hLohIDh0KcVFjX3mliF0nJgDxme5-Zb0hWDaJRco0M0C9AfJkRA==,Service très bien,5,1,
7636,gAAAAABnUH4Ov-8YkdPiLAvfuq1gS_1JKF6L2ZeAsD2RdK8i834tfCkTlJIr4Fz3xNH2bjSl91xqaeU8Js-jghkrqTem00TAgw==,شوارما جد عادية و الكريسبي كأنه بدون نكهة,3,0,Arabic
7637,gAAAAABnUH4Om8s5QzgbqoltNeKFlX2zp6hopSNnHYiEW6m8915LkrN3xLKjG0khQY-cVwkAAvzFPdgKyyhZR11dqCzG8jDesQ==,Salade césar catastrophe,1,0,
7638,gAAAAABnUH4OB_D7xZryTb-zxWMGk7hpp8h3U1W-Z2_Dc5SmtPPlOs_Dgdn_qhgwBVBi-vgKdOWvVcw64WbvLptGTXyK0RaboQ==,Nice food 500 Da for a good meal shawarma chips and drink service is alright took some time for arrival compared to others that came before,3,1,English
7639,gAAAAABnUH4O4OjiuZXiMXa-snw9jeBLExVMLfiqVvO1WhedwdfYO9n6mZaI03V-iS3YNvjY03lKkaEmcBkzkxhJ2beenowweQ==,"Malheureusement le service est catastrophique, j'ai donné plusieurs chances mais un des livreur qui n'est pas sérieux ils m'apportent des plats ou des boissons dont je n'ai pas pris. Manque de communication entre la réception téléphonique et la cuisine
Ça sera la dernière fois que je commande et vous n'avez pas idée sur l'influence que j'ai concernant votre image",1,0,
7640,gAAAAABnUH4OTrZvV-NDrKAHpA5KLPtfhaOCkaIYhZeNW2oMDFuc18Z2udJ8ohfhUA1BHKZxk0IJ76o3xevxI-kiCGt7hl-zRw==,A good place to eat crispy chicken,3,1,English
7641,gAAAAABnUH4OirAGjeAd5YNX4ZiUqmPegymDvl_THl297whqjaMELHConHmsM_oyXrxPNuvZAug7d9PsqZtnY6RkFEOOtQmatA==,"Rien à dire juste que sa miriJ'ai récemment dîné au Chkichs Nook et je dois dire que l'expérience a été excellente. Le restaurant est très propre, ce qui est toujours appréciable. La nourriture était délicieuse, avec des saveurs bien équilibrées et un service impeccable. Je recommande vivement ce lieu à quiconque recherche un bon repas dans un cadre agréable",5,1,
7642,gAAAAABnUH4O0pPO4a36jw_T_73uo5SqPCTLcPRd0OpUoiPsXVtu4y_BCOKLcUn-W8fNMPuquVwqoi9NJEtyxR_eyA8awWA17g==,الخدمة بطيئة جدا والويتر بياكل من بطاطس الاوردر وهو جايبه .. بصحته   والتتبيلة مكااش,1,0,
7643,gAAAAABnUH4OMM0xueHr7O_tmx7nL9zqUx6PnpK2j6lWd04to7LItPo_vFmvCCfhCTkAXHKBzISfUg1JhZW7JomSJTOVs6RX8w==,Je suis désolé j’ai pas aimé le goût en plus t’as pas une grande quantité de chawrma,1,0,
7644,gAAAAABnUH4Ordy1AydzYQcLY4_bJV4Z1MjyoUfgklJ4GFKmDLHyGUApXlA3iXq4eLQgIEazDKLcEwP85voC-dYZ1_XwM15UIg==,"Honest Review 

I ordered two boxes- the box Arabi and the wings. This came through delivery. The delivery itself is very straightforward, after calling for your order you can share your location via WhatsApp or share the address so the driver can easily locate you. Delivery came relatively quickly and the driver was polite giving the food, so thank you. 

As for the food, the wings were incredible. The coating of the chicken has a golden like texture and is quite crispy as well as crunchy. This doesn’t compromise the chickens taste itself, which was very filling by itself.

As for the shawarma, sadly I could not say the same. The chicken felt somewhat rubbery, and the wrap itself felt hard to chew. I think implementing more seasonings would help this.

Finally, the fries were of good quality. Both boxes came with a large portion of fries and are filling by themselves. The seasoning of the fries felt like a peri peri spice, which I enjoyed.

Overall, a great place for fried chicken and I would most likely order again in the future. Thank you!",4,1,
7645,gAAAAABnUH4OLIfvqjm0wu1hsZ2YNUwXRJLmySWjHAf93In1NqpksIcDNOJMdK6vNEbPPMsA4xYZmHKtVuTmIBOzgn9wAXvdrw==,J'aime bien ❤ gratin,5,1,
7646,gAAAAABnUH4OXJnoNyboBhEK_8hfNOamroCirdWzs8sHQQ42X30p1wGLD3vipVGkIkyf7zuQqpMrQXqEdVB-Nn7ak7xgRjT4vw==,Tarif très chère pour un goût 0,1,0,
7647,gAAAAABnUH4OGW8olntg7I1wgP5qGHWJfdCIthBCdM9lG0VJu08-7WD1mdCzbIIqxaTK3GAVOMRv9qiJ3p8ePc4Qc1DoeMaSRQ==,Très bon coins ...les plats son délicieux je recommande vivement,4,1,
7648,gAAAAABnUH4OsDNlEXyaB6IHzOIZpChwz4-N4dZy-_cfdgY5nR25MVguuaUiqbWMeFbI5BdPrVVY60_KjfM9QUnoCI7-hWLkfg==,Une belle carte !   c'est varié et très bon. J'y reviendrai avec plaisir,5,1,
7649,gAAAAABnUH4Os-MfroizSohWC2m_3lKPT1rXltLgigJ4uwEvl1IgpWV-QU6_zWpLYnouwhyzwv2oYMNKRI9aEPcdM7iC4vBg3g==,"J'aime bien
Un service très rapide et la nourriture et très bonne
Merci chef",5,1,
7650,gAAAAABnUH4OCXvCdbYOPWNh_BHNZ43bdqsbu-IEi7eQMzADeWWJfj6RnyLFQQBB4FCGxwMXTrKLpiHbZC2yhzbIkJahri4TIw==,Très bonne Napolitaine (Pizza),5,1,
7651,gAAAAABnUH4OgRs9pWTudk5qY4_VBTSZsFWNqmUrETy0wpfxxe11Vu4JLSC0Pmu9ntWqf-9Oa9Ng8Uv1ZfrWflspDb-NUKmfww==,"Bad service, you order something you get something else.
They change your pizza toppings as they please instead of you.",1,0,
7652,gAAAAABnUH4OVlORKIYY57uxbsKHIx0ubN8KKONvYcn2Q1nRjJeQU2WAZOCgbBjJGSkeYlgA07cMk_wjiXyUvjo8U-YHuOeDAg==,"Bonne équipe, ambiance sympa, bonne cuisine, service rapide. Prix raisonnable. Bravo et bonne continuation",5,1,
7653,gAAAAABnUH4OMw9SnwaZn9FlR6uDM9qa7cBMmfTdwv5Shw-agghZyHd9K6Fe5ar91c6Jw7ROwZVGStD6YBqwzcMkAU14vNJO1g==,Jadore le restaurant magnique service merci casanova,5,1,
7654,gAAAAABnUH4O_KyhGQ8CWhOm7jIN96yMeufmQmuPKq4tnG3T8Zr8HiD96RzgPNcyIcmTlAHkXJYnvzATIgEoT9Q71Ua91kzQDg==,"Thise restaurant IS so Amazing
Le meilleur restaurant merci Casanova",5,1,
7655,gAAAAABnUH4OzdHfyvdNjj9k8HzIXE2j3zB7-XzDhtI1gAaRZpSadMjXyYIK_gfoEj0jeAQvjS3vP3oYZ_KauNXA8Cz48Va4og==,Meilleurs restaurants à koléa soyez les bienvenus,5,1,
7656,gAAAAABnUH4OBnrYdFtGpcZaQH4jqxlWeoP4QuY3by8no0dl8waZ4KaJ8-5nwXFWvKSJgUUlOHTJBughgcbGEJheXhDf2O3xPQ==,Pizza excellente service top ambiance mashallah,5,1,
7657,gAAAAABnUH4OnIZ2DZAhOIY2SuBIab0j2fELiW9X7N8V33o7-NXFpWXjT8hupxyNZw4TZxj8oi4_Eof8zmn_YHlNYIJmQxISEA==,Merci beaucoup pour l'équipe casanova service mashallah,5,1,
7658,gAAAAABnUH4OVNNJmcMbLOUJ-9mGUTqV3c1W-qtyPlHS8iPvrgS7JyAmXZ3yqjuaEnAQhdZ-Q3D2WhA70XmzSleACN6eQ-Bxug==,Qualité de service lah ybarek bonne continuation,5,1,
7659,gAAAAABnUH4OuIqzH9VOyaQuk-JRVHLTgbC9mBymnwTVvcJrdCwzl5dPwH9cWEv5EtJzDdXgkZSqspjdtwA38qg2IzwytW7vzg==,magnifique restaurent merci a toute l'équipe,5,1,
7660,gAAAAABnUH4OM13rt9CSu-aFlhtp8j54e1KvDUDgTVK0rLdMlDSmIN9rDtuFbfJk0Htf8hAWJVIhRP2LiEvvGSOyMQoHeY1i5w==,Service agréable,5,1,
7661,gAAAAABnUH4OPki4h5OSPbjFm4eKXnEVb2_p3eU6J-fCjZMfUkOtZ3rr4N1rNhCF2xZgN9o9VxZ85paW_eq6sItnjloRfxYkpw==,Restaurant très calme je donne 5 étoiles,5,1,
7662,gAAAAABnUH4OCHdeer1r0ckbHR1S_ZdeAs2cO1wOnM_4fEDnN60nkTa9SS2yqTLPKDhAbWtCqKWCnJlu4kPjtJx5PDjxzx3dvg==,كلشي الله يبارك شكرا فريق كازانوفا,5,1,
7663,gAAAAABnUH4OLLe_u6JP7lzvW7igGcHZuwaUk9NO3izGPuLg8teSDod8BzUI_pTIwr3RZkMiFR6wVbxm9HehxFNJzVxhZwwLiA==,"Le casanova de Kolea est endroit avec une ambiance sympa, par contre avec un accueil plutôt froid, le service était standard.
Pour ce qui est de la nourriture, elle est a revoir, j'ai commandé une pizza au poulet, 1/3 de la pizza était brulée en dessous,
le fromage avait aucun gout, la patte était très molle,
les morceaux de poulets n'étaient pas très garnies et étaient d'une taille XS.
Je suis très déçu de ce restaurant. Je n'y retournerai pas.
Bref A éviter.",1,0,
7664,gAAAAABnUH4OcHPsiAjXvYwILilqOxZphGfsB-grEg63nkJc2DFNqv1TjhZdrzRE_1qbEAJ4T9qOgXa4eDoqXsJGPPOhaBO2BQ==,"Parmis les meilleurs restaurants que j'ai visité
Ambiance fmailiale et service impeccable",5,1,
7665,gAAAAABnUH4OhHjRmZwzS6jFTln5ys2r1P2hqCp24Wp4ZT6jPSrXD1FjaiWRp-C2AtPLNZYUGjLJhVOu1KlSFKnea1np1P4drQ==,"service agréable et rapide
endroit sympa ambiance familiale",5,1,
7666,gAAAAABnUH4OOrGV0o-1vE7UZxyE6s7jJBzXauVxeZuCJDMDPv7BTy3rCHjZngkDyWip4mmNTpxDoKpmFt33jzKOTkasQ6-RRg==,Zone,5,1,
7667,gAAAAABnUH4OF7ww4MWW0Rtzw-IW66nNmWJ6_0mMF4Vhj_zVmzGTisfB4IR6-dllzCxCY3guL4O_K664sDDGTjVBqM5BnG_qFQ==,Merci,5,1,
7668,gAAAAABnUH4OZUE_w8zEwpqIusm-KzjsQ1jciBB3v3HWe5gJPN1QXyyMOa0PWlWhKihISJCm6VmmrwMi6OmUCxBM_86cVQca_Q==,Cb1,1,0,
7669,gAAAAABnUH4OkNfzmfzzc9NQbhuZ16cDn2dx9KVSjSghd_ChH7wRTLoILnGAvBqvh4CIXCm7OszV0avVzEgLkM5xszD5kJ4UDQ==,Clean and nice fast food restaurant,4,1,
7670,gAAAAABnUH4OECRtR1iXeQlHLuz-8n-sQGQ90rrxYVaqAJO10e0bHYNVsTL40u5yvIHmPe4QEFQlo2r5DQswCeXoNAWKEMbd7Q==,Le plus beau fast food ou monde,5,1,
7671,gAAAAABnUH4OuAIBqbprqwAs4PS5GyLFB1T_cKRsVCGH2KknrSRIXnNDkaAVkglCsNcRYIEJGuvOz6zlYhtJ_CTrYoup5hRh4Q==,Je suis désolé mais le goût c une dinguerie mais ki tcomndi livraison ybdlo les prix afficher f menu c dommage,3,0,"{""choices"":[""French"",""Darija""]}"
7672,gAAAAABnUH4OJggASYbkULWvFrNl8S5o0uvOY6ttTaAL4cYjzXK6OrrrBmqsKFh-o2MAkwDWRpXfQBYMF7KWJsy5t7i-UusUZg==,"Je recommande vivement, tellement bon et le service est rapide ❤️",5,1,
7673,gAAAAABnUH4Ob9_WsNDDG6WkfVZ6Kdnqz_7Q3XOCvnLZ4WDseIx1FcJtMsellsHoqrNkL6RZ3CzuVQ8dj_lHrXqZhyQcjYbmVg==,Les plats sont fades pas du tout goûteux,3,0,French
7674,gAAAAABnUH4OKoz87_QU1DneoMsy2-hHh3yuPwJJpamxPK5yZnG5sf5ytFHTeJD2gwKssbaHcwmfroRtxNFt12Ap8kZHS0n1hw==,"Accueil: 8/10
Service: 8/10
Goût: 5/10",3,1,French
7675,gAAAAABnUH4OiBq5X5ZOrDbASGfgeChU2M-JBBx4PoJQDICeU5lg8CrYklQhgYynDCOJGp62-p0ERCBwtvVwhMKNKt36aTMFKQ==,J'ai bien aimé.,4,1,
7676,gAAAAABnUH4OssP-PkA7-fjqY_Qx4KJ6jkcFaZuANn43ifPb2-OpBX_fI2L5I7CNoShOvbBkas65AL2Ake1KNf1zcBfQMjopsQ==,Very good,5,1,
7677,gAAAAABnUH4Oc8yRSRydI05mG9doXL3G6c43iQDfUU_MJyYm8-jBJTTwdJKXpFfzRP0y2OWyG_wOD9kCdTwlyF38FIuJIB6pHg==,une très bonne découverte ✅,5,1,
7678,gAAAAABnUH4O9ZgEny996s1I07nTqxNxeYQ_o7qcVoqpGcp3my2GaSADUXni0YOsVTfdkvTbnC3WbCBLXSudIsP4vtdZg1EWPA==,"Endroit propre

Accueil
chez eux c'est etahred les serveurs ne vous calculent pas tu rentres tu te débrouilles a trouver comment ça se passe ou est le menu ou payer....

Les prix sont excessivement cher

Le poulet crispy yerham waldikom c'est quoi hadik l'épice que vous utilisez kima dert ma3rfthach elle est Infecte ghir hbsouha. Sel et poivre noir suffisent
Pourtant la texture du crispy est très bonne c'est dommage de la gâcher avec ça

Pour Le riz c'est quoi votre délire avec les saveurs bizarre du riz bzbib w rtel kronfel
Non a un moment faut arrêter

Le visuel y est mais question goût pas du tout

Stationnement impossible

Si je recommande ? Non",2,0,
7679,gAAAAABnUH4OOgcgHxjUEs7bb1F22YRVh92DJRKj-AQUA2HR2OH54Fk0c-jXOG4XCodpXkeCjRYYFFi_tOZcthhXjVRsY2fWOw==,Good atmosphere  and nice place,4,1,
7680,gAAAAABnUH4OcRycnbSSxYbIg8Kwj38CHRU6_5rnBi0OgnxM3IVUmO4lNFsnGPnodOE049h5sYXSCSg0K12DoD8bcs04OG_93Q==,"Bon potentiel..
Peut s'améliorer.",3,1,French
7681,gAAAAABnUH4OKWZR15ij2FYENzT1cr9vv54vyPAiWVLU3YnOBr0d5_4q9i1zDiIti0S-qa4LXMYm13zFkimyep_W9TZ92hO6bg==,"Un personnel très agréable une cuisine très correcte .. prix raisonnables
..je recommande",3,1,French
7682,gAAAAABnUH4OFivrdu6r3yOA6U9l_LJL5jOVeNmerMEzjnRNY2zipso6IY1_PGxHi4v4Ls_ZWl7hvNhrIHoM689imPSiySzhIA==,Mauvaise service,1,0,
